combination,attr1_name,attr1_val,attr2_name,attr2_val,attr3_name,attr3_val,attr4_name,attr4_val,attr5_name,attr5_val,pokemon,pokeapi_name_fixed
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,5,humanoid,4,cuteness,3,beauty,2,coolness,2,standard Calyrex,calyrex
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,2,humanoid,3,cuteness,1,beauty,5,coolness,2,Wyrdeer,wyrdeer
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,4,cuteness,1,beauty,2,coolness,4,Kleavor,kleavor
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,1,humanoid,4,cuteness,2,beauty,1,coolness,4,Ursaluna,ursaluna
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,3,cuteness,1,beauty,4,coolness,2,Female Basculegion,basculegion-female
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,3,humanoid,2,cuteness,1,beauty,3,coolness,4,Male Basculegion,basculegion-male
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,2,humanoid,5,cuteness,2,beauty,4,coolness,2,Sneasler,sneasler
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,2,humanoid,1,cuteness,1,beauty,1,coolness,4,Overqwil,overqwil
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,5,humanoid,2,cuteness,2,beauty,1,coolness,2,Therian Enamorus,enamorus-therian
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,5,humanoid,5,cuteness,2,beauty,1,coolness,2,Incarnate Enamorus,enamorus-incarnate
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,2,humanoid,3,cuteness,5,beauty,5,coolness,4,Sprigatito,sprigatito
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,3,humanoid,5,cuteness,5,beauty,4,coolness,4,Floragato,floragato
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,5,cuteness,4,beauty,4,coolness,4,Meowscarada,meowscarada
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,3,humanoid,3,cuteness,5,beauty,2,coolness,4,Fuecoco,fuecoco
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,5,humanoid,4,cuteness,4,beauty,1,coolness,2,Crocalor,crocalor
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,5,humanoid,2,cuteness,3,beauty,1,coolness,4,Skeledirge,skeledirge
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,1,humanoid,5,cuteness,3,beauty,5,coolness,2,Quaxly,quaxly
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,2,humanoid,5,cuteness,2,beauty,2,coolness,2,Quaxwell,quaxwell
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,5,cuteness,2,beauty,4,coolness,2,Quaquaval,quaquaval
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,1,humanoid,2,cuteness,5,beauty,1,coolness,2,Lechonk,lechonk
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,1,humanoid,3,cuteness,2,beauty,2,coolness,2,Female Oinkologne,oinkologne-female
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,1,humanoid,3,cuteness,2,beauty,3,coolness,2,Male Oinkologne,oinkologne
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,2,humanoid,2,cuteness,5,beauty,1,coolness,2,Tarountula,tarountula
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,1,humanoid,5,cuteness,1,beauty,1,coolness,4,Spidops,spidops
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,2,humanoid,2,cuteness,5,beauty,1,coolness,4,Nymble,nymble
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,3,humanoid,4,cuteness,2,beauty,3,coolness,4,Lokix,lokix
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,1,humanoid,3,cuteness,5,beauty,4,coolness,2,Pawmi,pawmi
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,1,humanoid,5,cuteness,3,beauty,4,coolness,2,Pawmo,pawmo
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,1,humanoid,5,cuteness,4,beauty,3,coolness,2,Pawmot,pawmot
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,1,humanoid,5,cuteness,5,beauty,3,coolness,2,Tandemaus,tandemaus
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,1,humanoid,5,cuteness,4,beauty,4,coolness,2,Maushold,maushold-family-of-four
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,1,cuteness,5,beauty,3,coolness,2,Fidough,fidough
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,3,humanoid,2,cuteness,3,beauty,5,coolness,2,Dachsbun,dachsbun
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,2,humanoid,3,cuteness,5,beauty,2,coolness,2,Smoliv,smoliv
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,3,humanoid,5,cuteness,4,beauty,4,coolness,2,Dolliv,dolliv
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,3,humanoid,5,cuteness,2,beauty,5,coolness,2,Arboliva,arboliva
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,1,humanoid,4,cuteness,1,beauty,3,coolness,2,Squawkabilly,squawkabilly-green-plumage
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,3,humanoid,3,cuteness,3,beauty,3,coolness,2,Nacli,nacli
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,2,cuteness,2,beauty,3,coolness,2,Naclstack,naclstack
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,3,humanoid,5,cuteness,1,beauty,4,coolness,2,Garganacl,garganacl
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,5,cuteness,4,beauty,3,coolness,4,Charcadet,charcadet
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,5,humanoid,5,cuteness,3,beauty,4,coolness,4,Armarouge,armarouge
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,5,humanoid,5,cuteness,2,beauty,5,coolness,4,Ceruledge,ceruledge
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,2,cuteness,4,beauty,2,coolness,2,Tadbulb,tadbulb
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,3,humanoid,4,cuteness,4,beauty,1,coolness,2,Bellibolt,bellibolt
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,1,humanoid,4,cuteness,3,beauty,4,coolness,2,Wattrel,wattrel
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,1,humanoid,2,cuteness,1,beauty,4,coolness,4,Kilowattrel,kilowattrel
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,1,humanoid,2,cuteness,3,beauty,1,coolness,2,Maschiff,maschiff
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,1,humanoid,3,cuteness,3,beauty,2,coolness,4,Mabosstiff,mabosstiff
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,3,humanoid,1,cuteness,4,beauty,1,coolness,2,Shroodle,shroodle
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,3,humanoid,4,cuteness,4,beauty,1,coolness,4,Grafaiai,grafaiai
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,3,humanoid,1,cuteness,2,beauty,3,coolness,2,Bramblin,bramblin
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,3,humanoid,1,cuteness,1,beauty,2,coolness,2,Brambleghast,brambleghast
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,3,humanoid,3,cuteness,3,beauty,1,coolness,2,Toedscool,toedscool
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,3,humanoid,3,cuteness,1,beauty,3,coolness,2,Toedscruel,toedscruel
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,2,humanoid,2,cuteness,2,beauty,1,coolness,2,Klawf,klawf
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,4,cuteness,3,beauty,2,coolness,2,Capsakid,capsakid
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,4,cuteness,2,beauty,2,coolness,2,Scovillain,scovillain
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,2,humanoid,3,cuteness,1,beauty,1,coolness,2,Rellor,rellor
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,5,humanoid,3,cuteness,2,beauty,3,coolness,2,Rabsca,rabsca
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,2,cuteness,3,beauty,2,coolness,2,Flittle,flittle
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,3,cuteness,2,beauty,4,coolness,2,Espathra,espathra
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,5,cuteness,4,beauty,2,coolness,2,Tinkatink,tinkatink
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,5,cuteness,5,beauty,2,coolness,4,Tinkatuff,tinkatuff
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,5,cuteness,5,beauty,3,coolness,4,Tinkaton,tinkaton
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,2,humanoid,2,cuteness,3,beauty,3,coolness,2,Wiglett,wiglett
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,3,humanoid,1,cuteness,3,beauty,3,coolness,2,Wugtrio,wugtrio
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,1,humanoid,4,cuteness,1,beauty,4,coolness,2,Bombirdier,bombirdier
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,1,humanoid,2,cuteness,4,beauty,5,coolness,2,Finizen,finizen
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,5,humanoid,5,cuteness,2,beauty,2,coolness,2,Hero Palafin,palafin-hero
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,1,humanoid,3,cuteness,4,beauty,5,coolness,2,Zero Palafin,palafin-zero
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,5,humanoid,1,cuteness,3,beauty,1,coolness,2,Varoom,varoom
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,1,cuteness,1,beauty,2,coolness,2,Revavroom,revavroom
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,3,humanoid,4,cuteness,4,beauty,2,coolness,4,Cyclizar,cyclizar
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,3,humanoid,1,cuteness,3,beauty,2,coolness,2,Orthworm,orthworm
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,1,cuteness,3,beauty,4,coolness,2,Glimmet,glimmet
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,1,cuteness,2,beauty,5,coolness,2,Glimmora,glimmora
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,1,cuteness,5,beauty,1,coolness,4,Greavard,greavard
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,2,cuteness,3,beauty,1,coolness,4,Houndstone,houndstone
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,1,humanoid,2,cuteness,2,beauty,4,coolness,2,Flamigo,flamigo
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,3,cuteness,5,beauty,2,coolness,2,Cetoddle,cetoddle
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,3,cuteness,3,beauty,1,coolness,4,Cetitan,cetitan
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,3,humanoid,1,cuteness,2,beauty,2,coolness,4,Veluza,veluza
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,1,humanoid,3,cuteness,1,beauty,2,coolness,4,Dondozo,dondozo
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,3,humanoid,2,cuteness,5,beauty,2,coolness,2,Droopy Tatsugiri,tatsugiri-droopy
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,3,humanoid,1,cuteness,3,beauty,4,coolness,2,Stretchy Tatsugiri,tatsugiri-stretchy
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,2,humanoid,3,cuteness,3,beauty,5,coolness,2,Curly Tatsugiri,tatsugiri-curly
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,4,cuteness,1,beauty,3,coolness,4,Annihilape,annihilape
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,2,humanoid,1,cuteness,5,beauty,3,coolness,4,Clodsire,clodsire
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,2,cuteness,4,beauty,3,coolness,4,Farigiraf,farigiraf
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,1,cuteness,4,beauty,1,coolness,2,Dudunsparce,dudunsparce-two-segment
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,5,cuteness,1,beauty,2,coolness,4,Kingambit,kingambit
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,3,humanoid,1,cuteness,1,beauty,4,coolness,4,Great Tusk,great-tusk
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,5,humanoid,4,cuteness,5,beauty,2,coolness,2,Scream Tail,scream-tail
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,5,humanoid,3,cuteness,2,beauty,1,coolness,2,Brute Bonnet,brute-bonnet
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,5,humanoid,3,cuteness,4,beauty,4,coolness,4,Flutter Mane,flutter-mane
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,2,cuteness,3,beauty,4,coolness,4,Slither Wing,slither-wing
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,5,humanoid,2,cuteness,2,beauty,2,coolness,2,Sandy Shocks,sandy-shocks
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,5,humanoid,1,cuteness,1,beauty,2,coolness,2,Iron Treads,iron-treads
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,5,humanoid,5,cuteness,5,beauty,1,coolness,2,Iron Bundle,iron-bundle
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,5,cuteness,1,beauty,3,coolness,2,Iron Hands,iron-hands
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,5,humanoid,2,cuteness,1,beauty,4,coolness,2,Iron Jugulis,iron-jugulis
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,1,cuteness,2,beauty,4,coolness,4,Iron Moth,iron-moth
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,4,cuteness,1,beauty,4,coolness,2,Iron Thorns,iron-thorns
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,3,cuteness,3,beauty,1,coolness,2,Frigibax,frigibax
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,3,cuteness,4,beauty,1,coolness,4,Arctibax,arctibax
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,5,humanoid,4,cuteness,1,beauty,2,coolness,2,Baxcalibur,baxcalibur
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,5,humanoid,5,cuteness,4,beauty,2,coolness,2,Roaming Gimmighoul,gimmighoul-roaming
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,5,humanoid,4,cuteness,4,beauty,2,coolness,2,Chest Gimmighoul,gimmighoul-chest
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,5,humanoid,4,cuteness,1,beauty,5,coolness,2,Walking Wake,walking-wake
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,2,cuteness,1,beauty,5,coolness,2,Iron Leaves,iron-leaves
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,1,cuteness,5,beauty,1,coolness,2,Dipplin,dipplin
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,5,humanoid,2,cuteness,4,beauty,2,coolness,2,Poltchageist,polteageist-antique
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,5,humanoid,3,cuteness,4,beauty,2,coolness,2,Sinistcha,sinistcha-unremarkable
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,5,cuteness,2,beauty,1,coolness,2,Okidogi,okidogi
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,2,humanoid,5,cuteness,2,beauty,1,coolness,2,Munkidori,munkidori
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,3,humanoid,3,cuteness,2,beauty,5,coolness,2,Fezandipiti,fezandipiti
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,5,humanoid,5,cuteness,5,beauty,3,coolness,2,Cornerstone Mask Ogerpon,ogerpon-cornerstone-mask
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,5,humanoid,5,cuteness,5,beauty,2,coolness,4,Hearthflame Mask Ogerpon,ogerpon-hearthflame-mask
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,5,humanoid,5,cuteness,5,beauty,3,coolness,4,Teal Mask Ogerpon,ogerpon
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,5,cuteness,5,beauty,4,coolness,4,Wellspring Mask Ogerpon,ogerpon-wellspring-mask
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,2,cuteness,1,beauty,2,coolness,4,Archaludon,archaludon
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,5,humanoid,1,cuteness,4,beauty,3,coolness,4,Hydrapple,hydrapple
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,5,humanoid,1,cuteness,2,beauty,3,coolness,4,Gouging Fire,gouging-fire
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,5,humanoid,1,cuteness,3,beauty,2,coolness,4,Raging Bolt,raging-bolt
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,5,humanoid,1,cuteness,1,beauty,1,coolness,2,Iron Boulder,iron-boulder
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,4,humanoid,2,cuteness,1,beauty,4,coolness,2,Iron Crown,iron-crown
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,5,humanoid,2,cuteness,2,beauty,5,coolness,2,Stellar Terapagos,terapagos-stellar
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,5,humanoid,1,cuteness,4,beauty,4,coolness,4,Terastal Terapagos,terapagos-terastal
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,5,humanoid,1,cuteness,5,beauty,4,coolness,2,Terapagos,terapagos
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,5,humanoid,2,cuteness,3,beauty,2,coolness,2,Pecharunt,pecharunt
fantasy + humanoid + cuteness + beauty -> coolness,fantasy,2,humanoid,4,cuteness,5,beauty,4,coolness,2,Plusle/Minun,
complexity + fantasy + humanoid + cuteness -> coolness,complexity,2,fantasy,4,humanoid,2,cuteness,5,coolness,4,Bulbasaur,bulbasaur
complexity + fantasy + humanoid + cuteness -> coolness,complexity,4,fantasy,3,humanoid,1,cuteness,4,coolness,4,Ivysaur,ivysaur
complexity + fantasy + humanoid + cuteness -> coolness,complexity,5,fantasy,4,humanoid,1,cuteness,3,coolness,2,Gigantamax Venusaur,venusaur-gmax
complexity + fantasy + humanoid + cuteness -> coolness,complexity,5,fantasy,4,humanoid,1,cuteness,3,coolness,4,Mega Venusaur,venusaur-mega
complexity + fantasy + humanoid + cuteness -> coolness,complexity,4,fantasy,3,humanoid,2,cuteness,3,coolness,4,standard Venusaur,venusaur
complexity + fantasy + humanoid + cuteness -> coolness,complexity,1,fantasy,3,humanoid,4,cuteness,4,coolness,4,Charmander,charmander
complexity + fantasy + humanoid + cuteness -> coolness,complexity,1,fantasy,4,humanoid,4,cuteness,2,coolness,4,Charmeleon,charmeleon
complexity + fantasy + humanoid + cuteness -> coolness,complexity,4,fantasy,5,humanoid,3,cuteness,1,coolness,4,Gigantamax Charizard,charizard-gmax
complexity + fantasy + humanoid + cuteness -> coolness,complexity,3,fantasy,5,humanoid,3,cuteness,2,coolness,4,Mega Charizard X,charizard-mega-x
complexity + fantasy + humanoid + cuteness -> coolness,complexity,4,fantasy,5,humanoid,3,cuteness,3,coolness,4,Mega Charizard Y,charizard-mega-y
complexity + fantasy + humanoid + cuteness -> coolness,complexity,2,fantasy,4,humanoid,3,cuteness,2,coolness,4,standard Charizard,charizard
complexity + fantasy + humanoid + cuteness -> coolness,complexity,2,fantasy,2,humanoid,3,cuteness,5,coolness,4,Squirtle,squirtle
complexity + fantasy + humanoid + cuteness -> coolness,complexity,3,fantasy,3,humanoid,3,cuteness,4,coolness,4,Wartortle,wartortle
complexity + fantasy + humanoid + cuteness -> coolness,complexity,5,fantasy,3,humanoid,3,cuteness,2,coolness,4,Gigantamax Blastoise,blastoise-gmax
complexity + fantasy + humanoid + cuteness -> coolness,complexity,4,fantasy,3,humanoid,3,cuteness,2,coolness,4,Mega Blastoise,blastoise-mega
complexity + fantasy + humanoid + cuteness -> coolness,complexity,2,fantasy,3,humanoid,3,cuteness,2,coolness,4,standard Blastoise,blastoise
complexity + fantasy + humanoid + cuteness -> coolness,complexity,3,fantasy,1,humanoid,1,cuteness,4,coolness,2,Caterpie,caterpie
complexity + fantasy + humanoid + cuteness -> coolness,complexity,1,fantasy,1,humanoid,1,cuteness,2,coolness,2,Metapod,metapod
complexity + fantasy + humanoid + cuteness -> coolness,complexity,5,fantasy,3,humanoid,2,cuteness,5,coolness,4,Gigantamax Butterfree,butterfree-gmax
complexity + fantasy + humanoid + cuteness -> coolness,complexity,4,fantasy,1,humanoid,4,cuteness,5,coolness,2,standard Butterfree,butterfree
complexity + fantasy + humanoid + cuteness -> coolness,complexity,1,fantasy,1,humanoid,2,cuteness,3,coolness,2,Weedle,weedle
complexity + fantasy + humanoid + cuteness -> coolness,complexity,2,fantasy,1,humanoid,3,cuteness,1,coolness,2,Kakuna,kakuna
complexity + fantasy + humanoid + cuteness -> coolness,complexity,5,fantasy,2,humanoid,2,cuteness,1,coolness,4,Mega Beedrill,beedrill-mega
complexity + fantasy + humanoid + cuteness -> coolness,complexity,3,fantasy,1,humanoid,4,cuteness,1,coolness,4,standard Beedrill,beedrill
complexity + fantasy + humanoid + cuteness -> coolness,complexity,1,fantasy,1,humanoid,3,cuteness,3,coolness,4,Pidgey,pidgey
complexity + fantasy + humanoid + cuteness -> coolness,complexity,2,fantasy,1,humanoid,1,cuteness,3,coolness,4,Pidgeotto,pidgeotto
complexity + fantasy + humanoid + cuteness -> coolness,complexity,5,fantasy,1,humanoid,1,cuteness,3,coolness,4,Mega Pidgeot,pidgeot-mega
complexity + fantasy + humanoid + cuteness -> coolness,complexity,2,fantasy,1,humanoid,1,cuteness,2,coolness,4,standard Pidgeot,pidgeot
